uid,body,title,url,Newspaper_uid,host,n_tokens_title,n_tokens_body
31ca0edd3bd99c46494c4220520b72c3,"Japón ocupó el tercer lugar como el país que más invirtió en Querétaro durante el segundo trimestre del año, pues en el periodo de abril a junio se concretaron 14.7 millones de dólares, solo después de Canadá y Estados Unidos.  Marco del Prete Tercero, secretario de Desarrollo Sustentable, explicó que la consolidación del sector automotriz en Querétaro ha fomentado la inyección de capital de origen japonés.  De octubre de 2015 a septiembre de 2019, en la entidad se concretaron 17 proyectos de origen japonés, principalmente del sector automotriz; estos representan la generación de más de 3 mil empleos formales y una derrama económica de 6 mil 570 millones.  Los datos de Inversión Extranjera Directa (IED) de la Secretaría de Economía indican que durante el segundo trimestre de este año la balanza de inversión (que incluyó la resta de capital por el retiro de inversiones) fue de 100.7 millones de dólares (mdd); el primer sitio lo tuvo Canadá con 55.2 mdd, después Estados Unidos con 55.1 mdd, el tercer lugar fue para Japón con 14.7 millones de dólares.  Durante el primer semestre del año, Querétaro se consolidó como la quinta entidad con mayor recepción de capital de origen japonés.  “De enero a junio el estado registró una inversión extranjera directa por 576.7 millones de dólares, de los cuales el 7.5% (43.1 mdd) pertenece a Japón” indicó.  La inversión acumulada desde 1999 al primer semestre de 2019 ubican a Japón como el sexto socio comercial más importante en el estado con un acumulado de 709.6 millones de dólares.  El socio más importante, en el mismo lapso de registro, es Estados Unidos de América con 6 mil 055.9 mdd, le sigue España con 2 mil 752.7 mdd, Canadá con mil 946.5 mdd, Alemania con mil 114.7 mdd y Francia con 741.2 mdd.  Suiza está en el séptimo lugar con un acumulado en los últimos 20 años de 559.1 mdd, Brasil con 554.4 mdd, Países Bajos con 340.4 mdd, Indonesia con 325.5 mdd, Gran Bretaña con 308.1 mdd, Suecia con 303.1 mdd, y otros países con menos de 170 mdd entre los que están: la República de Corea, Italia, Austria, Uruguay.  La IED también se clasifica por el tipo de inversión, durante el primer semestre de 2019 se reportaron 90.7 mdd en nuevas inversiones, 491.3 mdd en reinversión de utilidades, y un saldo negativo de 5.3 mdd en cuentas entre compañías para un total de 576.7 mdd.  En cuanto a los sectores de inversión, el sector automotriz o fabricación de equipo de transporte es el que más IED capta con 147.3 mdd durante el primer semestre del año, seguido de Servicios Financieros y Seguros con 61.6 mdd y la industria alimentaria con 50.7 mdd.  ","Japón, tercer país con mayor inversión en entidad: Sedesu",https://www.eluniversalqueretaro.mx/portada/japon-tercer-pais-con-mayor-inversion-en-entidad-del-prete,eluniversal,www.eluniversalqueretaro.mx,7,217
1d11f3d365274de3ff2a60debdf737dd,"Con la finalidad de que las familias mexicanas comiencen a prepararse para las festividades de fin de año, el Buen Fin 2019 invadirá las tiendas del 15 al 18 de noviembre con descuentos en artículos para ahorrar en grandes cantidades.  Sin embargo, algunos consumidores enloquecen con las ofertas de los comercios, a tal magnitud, que han llegado a los golpes para conseguir los productos a como dé lugar y al más bajo costo; a continuación te presentamos los momentos más sonados en México.  Remate de televisiones por error  En 2018, Walmart Toreo se convirtió en el foco de atención, luego de que se difundieran videos en los que se observa a clientes desesperados empujarse entre sí para adquirir pantallas a mil 099 pesos, como lo indicaba, por equivocación, el anuncio.  Esto fue en @walmartlomastoreo comenzaron con una isla de 30 piezas donde fue el error, pero esto derivó en el enojo de los consumidores, tomando el total de la mercancía que fue de 200 unidades y derivando en un gran desorden y pleito entre consumidores sin importar edades. pic.twitter.com/UuswpQiWWi  — Francisco Sandoval (@sandoval_paf) 16 de noviembre de 2018    Mujeres se pelean por zapatillas  En ese mismo, pero en una tienda de zapatos ubicada en Xalapa, Veracruz, dos mujeres protagonizaron una pelea por un par de zapatos; en las grabaciones se aprecia que, en su esfuerzo por conseguir el calzado, las ciudadanas se insultaron y golpearon.    Mujer riñe por pantalla  Aunque se desconoce el lugar de los hechos, en 2017, se registró una riña entre una consumidora y los trabajadores de un establecimiento comercial, tras un error en el precio, por lo que la clienta exigió que se le vendiera al costo marcado.    ",videos locos del buen fin en donde la gente se desquicia por las ofertas,https://www.elgrafico.mx/viral/videos-locos-del-buen-fin-en-donde-la-gente-se-desquicia-por-las-ofertas,eluniversal,www.elgrafico.mx,7,126
f5939fc03fd543beb568df28baabc76d,"  La Secretaría de Relaciones Exteriores (SRE) defendió la libertad de expresión que en México tiene el expresidente de Bolivia, Evo Morales.  A través de una nota informativa que difundió esta tarde, la Cancillería mexicana expuso que el derecho de libertad de expresión está garantizado por el artículo 6 constitucional así como el artículo 13 de la Convención Americana sobre Derechos Humanos (1969), ninguno de los cuales hace distinción entre ciudadanos y extranjeros, ni tampoco sobre la condición bajo la que se encuentran éstos en el país.  ”En el mismo sentido que la legislación nacional y la Convención Americana, la Convención sobre Asilo Territorial (México es parte desde 1982) – en su artículo VII- señala que no se puede coartar la libertad de expresión de los asilados y que dicho derecho no puede ser motivo de reclamación por otro Estado basándose en conceptos que contra éste o su gobierno expresen públicamente los asilados o refugiados.  Esto significa que la libertad de expresión de los asilados no debe estar sujeta a mayores limitaciones que las que tendría el de cualquier ciudadano mexicano”, expuso.  También lee: Bolivia reclamará a México por actividades políticas de Evo Morales  Incluso, añadió, si existiera conflicto alguno entre las disposiciones (”que no lo hay”), el artículo 1 constitucional obliga a que las normas se interpretan favoreciendo en todo tiempo la protección más alta de las personas (principio pro-persona).  El Tratado sobre Asilo y Refugio, de Montevideo de 1939, señala en su artículo 5 que las personas que tienen la figura de asilo no deben practicar actos que alteren la tranquilidad pública o que tienda. A participar o influir en actividades políticas. Relacione exteriores defendió que México no es parte de este Tratado y Bolivia, si bien lo firmó, no ha sido ratificado.  También lee: Expresidente Carlos Mesa pide a México que Evo Morales no haga política  MAOT  ",Tiene Evo Morales libertad de expresión en México: SRE,http://www.eluniversal.com.mx/nacion/politica/tiene-evo-morales-libertad-de-expresion-en-mexico-sre,eluniversal,www.eluniversal.com.mx,6,134
0d83aa9c0944c16b239d987f8e7f095a,"  A lo largo de su existencia, el Volkswagen Golf se ha colocado como uno de los productos más icónicos de la marca alemana, esto resulta evidente debido a que se ha colado dentro de los modelos más vendidos de la historia. Así, la marca ha ido mejorandolo con los años y ahora, este octubre, conoceremos la octava generación del hatchback.  Aunque su presentación oficial se encuentra lejos ya se han filtrado muchos detalles de los cambios que tendrá el exterior debido a bocetos, el cuál tiene cambios interesantes sin dañar su representativo diseño, no se conocía nada de sus interiores, hasta ahora. El sitio Autoblog tuvo la oportunidad de sacar algunas fotografías de la parte de adentro del nuevo Golf, las cuales puedes ver aquí.      La octava generación muestra detalles interesantes como un habitáculo con espacios más limpios que se limita a solo tener los botones esenciales. Asimismo, una pantalla de infoentretenimiento horizontal, aparentemente, unida al Dash Board digital le dan un diseño similar al de autos premium como los Audis.    Un detalle que da gusto ver en este Golf, es que porta una palanca de transmisión manual de seis velocidades rodeado de algunos botones que, suponemos, son el freno de mano eléctrico y algún tipo de selección de modo de manejo. Sin duda, es bastante similar a algunos bocetos que se presentaron anteriormente. Aunque todavía podría cambiar.            Artículo      Volkswagen dejará de vender el Golf en Estados Unidos    Autopistas      Esta decisión podría implicar el cese en las ventas de nuestro país                   Artículo      Volkswagen vende un Golf cada 41 segundos     Autopistas      Desde su lanzamiento en 1974 este modelo ha comercializado más de 34 millones de unidades                    ",Así luce el interior de la nueva generación de Golf ,http://www.eluniversal.com.mx/autopistas/asi-luce-el-interior-de-la-nueva-generacion-de-golf,eluniversal,www.eluniversal.com.mx,6,146
434374de6863cc1f6a5d894579922005," 0 % PULSO SOCIAL0 WhatsApp se ha convertido en una pieza fundamental de nuestro día a día a pesar de que muchos hablan de las desventajas de esta herramienta. Pero como la tecnología sigue avanzando, la popular aplicación de mensajería se tiene que renovar continuamente y todo indica que cerrará el 2019 con grandes cambios.  Es natural que WhatsApp implemente actualizaciones continuas, ya que recientemente competidores como Telegram le han pisado los talones. Aunque hoy esta herramienta parece ser indispensable, no podemos descartar que en unos años quede obsoleta.  ",5 novedades de whatsapp para cerrar el 2019,https://de10.com.mx/cultura-digital/5-novedades-de-whatsapp-para-cerrar-el-2019,eluniversal,de10.com.mx,3,44
9760b4d173f4b2c95884199d5456012c,"  Mollie Hannah Gould, la novia de Luis Miguel, “encendió” Instagram al compartir un par de fotografías con un diminuto traje de baño.   La corista, de 20 años de edad, aprovechó para tomar una sensual selfie frente al espejo, mostrando su tonificada figura ataviada en un bikini negro, con top strapless y con cordones en la parte inferior.   La bailarina estadounidense resaltó sus facciones con maquillaje cargado en los ojos, en contraste con su piel bronceada. Además, peinó su cabellera rubia en un chongo perfecto.    Foto: Instagram @foreveramollie   Mollie Gould no reveló el lugar exacto donde está descansando, pero en las fotografías en bikini posa en lo que parece ser una casa de verano.   A la vista tampoco se encuentra el cantante Luis Miguel, con quien sostiene un noviazgo desde que iniciaron juntos la gira de conciertos “¡México por siempre!”, con Mollie como su incondicional corista.   Lee también              Hija de Sylvester Stallone delinea su silueta con vestido de lentejuelas      Sistine Stallone destiló glamour y belleza durante el estreno de Very Ralph en Beverly Hills           Además, de apoyar como segunda voz, Gould es modelo de lencería y bailarina. No obstante, participar en el tour del intérprete de “Ahora te puedes marchar” impulsó su carrera en la industria del entretenimiento.   Ahora, la novia de Luis Miguel tiene más de 55 mil seguidores en Instagram y sigue con su carrera en el modelaje, aunque aún no ha informado el rumbo que tomará, luego de terminar con la gira.                               Ver esta publicación en Instagram                                                         Una publicación compartida de Mollie Hannah Gould (@foreveramollie) el 25 Oct, 2019 a las 1:28 PDT           El cantante, de 49 años, ha pasado por una serie de conflictos familiares, desde su separación de la actriz Aracely Arámbula, ya que se rumoraba que no le otorgaba una pensión, por tener problemas económicos.   Pero, al parecer, los artistas están a punto de llegar a un acuerdo sobre la manutención de Miguel y Daniel, los hijos que tienen juntos, según información de su abogado.   Mira en la galería de arriba las fotos más sexys de Mollie Gould, la novia de Luis Miguel.                               Ver esta publicación en Instagram                                                         Una publicación compartida de Mollie Hannah Gould (@foreveramollie) el 8 Oct, 2019 a las 12:08 PDT           Visita              Katy Perry irradia belleza con vestido ajustado en Mumbai      La cantante deleitará a sus fanáticos de la India al participar en el Festival de Música One Plus          pb    ",la novia de luis miguel impacta con diminuto bikini en instagram,https://www.viveusa.mx/showbiz/la-novia-de-luis-miguel-impacta-con-diminuto-bikini-en-instagram,eluniversal,www.viveusa.mx,7,216
864c22529087a1c975f87a3600461703,"  Los senos son una de las partes más sensibles de una mujer y en ocasiones pueden llegar a experimentar dolor. Sin embargo, si esto te ocurre no debes alarmarte ya que el 70% de las mujeres experimenta dolor de mama durante algún momento de su vida.Y normalmente no está asociado al cáncer de mama por lo que no se considera un síntoma común de este padecimiento, de acuerdo con un artículo del Valley Medical Center.    Por otro lado, los dolores de mama se clasifican en cíclicos y no cíclicos. Los del primer tipo incluyen, por ejemplo, los dolores por menstruación, y los del segundo tipo pueden ser por lactancia u otras causas. Aquí te decimos seis causas por la que pueden sentir dolor en los pechos de acuerdo a un artículo del National Cancer Institute.    1. Periódo menstrual    Antes o durante el periodo menstrual, los senos pueden sentirse hinchados, sensibles y adoloridos. Se trata de un dolor cíclico y normal y ocurre como resultado de la  estimulación hormonal.        2. Lactancia    Cuando una mujer comienza a dar pecho a su hijo los pezones pueden experimentar cierto dolor debido a que después del parto se encuentran sensibles. Esta sensibilidad debe desaparecer las primeras dos o tres semanas después del parto.    Sin embargo, si eso no ocurre puede ser señal de que el bebé no se está alimentando de manera correcta debido a que los senosson muy grandes o a una posición incorrecta para amamantar.        3. Producción de leche    Durante el embarazo los senos pueden llegar a experimentar dolor debido a que las glándulas de leche comienzan con la producción de lo que será el alimento del bebé. Esta estimulación puede generar dolor e hinchazón en la futura madre, debido sobre todo al aumento que sufren los senos.        4. Una infección    Durante la lactancia también es posible que la madre experimente una infección provocada por la obstrucción de uno de los conductos por donde sale la leche. Dicha infección se conoce con el nombre de mastitis y puede generar enrojecimiento en la zona, bultos y dolor en el seno.        5. Menopausia    La pérdida de estrógeno y progesterona que ocurre en este periodo de la vida puede llegar a generar aumente la sensibilidaden los senos de las mujeres y que por lo tanto algunas experimenten dolor.        6. Fibrosis o quistes    En ocasiones, debido a cambios hormonales, pueden desarrollarse fibrosis o quistes en los senos que son benignos (no cancerígenos) pero que provocan dolor en la mujer. Existen diversos tratamientos dependiendo el tipo y el origen del quiste. Algunos desaparecen por sí mismos o son tan pequeños que son imperceptibles, pero sí generan dolor.      ",6 razones por las que te duelen los senos,https://www.elbotiquin.mx/sexualidad/6-razones-por-las-que-te-duelen-los-senos,eluniversal,www.elbotiquin.mx,3,219
91970d7bdadce2f23c76140a998062bc,"  El periodista Carlos Loret de Mola, en su programa de radio “Así las cosas”, presentó la entrevista que le realizó al actor Robert de Niro, quien se encuentra de visita en México para presentar su próxima película, dirigida por el director Martín Scorsese.  Durante la conversación, el también columnista de EL UNIVERSAL abordó con el actor temas como la inseguridad en México, el impeachment a Donald Trump y su posible reelección.  Al ser cuestionado por el periodista con la frase ""abrazos, no balazos"", sobre cómo deberían de ser tratados los criminales en México, el protagonista de la película “El Irlandés” respondió que “los criminales deben ser tratados de acuerdo a eso”.  “Cuando las personas son criminales deben ser tratadas de acuerdo a eso. ¿Hacerlo con abrazos? Una persona puede ser criminal… y aún así le gusta que le abracen también, pero si hacen algo criminal deben ir a la cárcel y pagar por el precio”, expresó.  Por otra parte, De Niro confesó en la entrevista su preocupación ante la posibilidad de que el Presidente de Estados Unidos, Donald Trump, vuelva a ganar la Presidencia, por lo que dijo que este país debe “encontrar todas las maneras diferentes para hacerlo culpable de lo que ha hecho”.  Sobre el juicio a Trump, el actor afirmó que esta vez el republicano no saldrá librado:  “Puede pensarse que puede salirse con la suya… supongo que de la forma en la que pasó con Clinton, que no se le aplicó completamente el impeachment, en el sentido de ser removido del cargo, a menos que Trump se dé cuenta que no tiene salida y renuncie, como lo hizo Nixon”, declaró.  Ante esto, Robert de Niro espera que la gente se dé cuenta que “necesitamos a cualquiera, menos a Trump”; y finalizó especificando cuáles son las cualidades que debe reunir el próximo candidato para enfrentar al actual presidente estadounidense en las elecciones.  “Debes encontrar a alguien que le haga frente, que sea inteligente, que tenga las respuestas correctas, respuestas conocedoras y que lo ponga en su lugar”, apuntó.       #EnExclusiva, #RobertDeNiro habla del abrazos no balazos: “Cuando las personas son criminales deben ser tratadas de acuerdo a eso. Es la única manera. ¿Hacerlo con abrazos?... A un criminal le puede gustar que lo abracen, pero si cometen un crimen deben ir a la cárcel o pagar”.   — Carlos Loret de Mola (@CarlosLoret) November 14, 2019    cev  ","Le puede gustar un abrazo, pero si alguien comete un crimen debe pagarlo: De Niro",http://www.eluniversal.com.mx/nacion/politica/le-puede-gustar-un-abrazo-pero-si-alguien-comete-un-crimen-debe-pagarlo-de-niro,eluniversal,www.eluniversal.com.mx,10,202
5975b1a718922b57bc64f0fd4816b14d,"Si planeas visitar Chicago en tus próximas vacaciones, asegúrate de pasear a través el Navy Pier, uno de los muelles históricos más importantes en Estados Unidos, ubicado en el Lago Michigan.   Considerado como uno de los muelles más grandes del mundo durante el siglo XX, hoy en día el Muelle de la Armada es un centro de ocio de alto nivel para turistas internacionales y locales.   ¿Qué ver en Navy Pier?  El lugar, en general, es ideal para toda la familia, para visitas en solitario, con amigos o en pareja.   Alberga la réplica de la noria construida en 1893 por la Exposición Mundial de Chicago, una rueda de la fortuna que se eleva hasta los 60 metros de altura para ofrecer las mejores vistas de Chicago a través de 40 cabinas cristalizadas, asientos cómodos y pantallas de video.   Visita               Museo de Nueva York homenajeará a muralistas mexicanos      En febrero de 2020, el museo Whitney expondrá obras de José Clemente Orozco, Siqueiros y Diego Rivera         Durante tu visita, también puedes disfrutar de un paseo en el Carrusel Musical del lugar, jugar golf, participar en competencias de barcos dirigidos a control remoto o disfrutar de una película en 3D dentro de su cine IMAX.   Si viajas con pequeños o quieres despertar a tu niño interior, The Chicago Children’s Museum es perfecto para pasar el día. Ya que promete diversión, juegos interactivos, talleres, visitas guiadas, salas educativas y un sinfín de exposiciones temporales a lo largo del año.     Foto: Wiimedia Commons  En caso de que quieras un paseo relajante, en las orillas del muelle puedes tomar una barca y emprender una tranquila excursión. Estos paseos de una hora muestran las mejores vistas de la ciudad y los lugares más emblemáticos.   Si después de explorar Navy Pier te queda energía, no te puedes perder su zona comercial, donde encontrarás diversos restaurantes, bares de categoría, tiendas de moda y artesanías locales.                               Ver esta publicación en Instagram                                                         Una publicación compartida por Navy Pier (@navypierchicago) el 13 de May de 2019 a las 7:06 PDT        Precios y horarios  Navy Pier está abierto de 9 de la mañana a las 11 de la noche, los accesos generales no tienen ningún costo. No obstante para los eventos de temporada, espectáculos públicos o atracciones específicas como la noria y el museo pueden tener costos, se sugiere revisar su calendario y sitio web antes de visitar el muelle para hacer reservaciones y elegir horarios.   Entra a navypier.org para más información.   Lee                Mejores meses para viajar a Dallas, según clima, costos y atracciones      En estos meses puedes encontrar más ofertas de hospedaje, avión y grandes atracciones            • ¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!     ",que ver durante una visita al navy pier de chicago,https://www.viveusa.mx/destinos/que-ver-durante-una-visita-al-navy-pier-de-chicago,eluniversal,www.viveusa.mx,5,246
1903e891eb80b631a5f08225df016c9d,"  Padres de niños con cáncer llegaron hasta el Senado de la República para exigir a los legisladores que les expliquen qué ocurrirá ante la desaparición del Seguro Popular y con los recursos del Fondo de Gastos Catastróficos, lamentaron que el gobierno del presidente Andrés Manuel López Obrador no haya hecho una consulta popular en materia de salud.  El Hospital Infantil de México Federico Gómez fue el punto de reunión para los familiares que decidieron caminar hasta el Senado de la República para sostener una reunión con Miguel Ángel Navarro, titular de la Comisión de Salud a fin de entender cómo funcionará el Instituto de Salud para el Bienestar que sustituirá al Seguro Popular.  “¡Claridad sobre el nuevo sistema de salud!”, “A dónde van a parar los 40 mil millones de pesos del Fondo de Gastos Catastróficos”, ¡Para cancelar el aeropuerto se hizo una consulta popular, porque a nosotros no se nos tomó en cuenta!”, son algunas de las consignas que se leían en las pancartas de los padres de familia.  “Se hizo una consulta para pedir a la ciudadanía sobre el nuevo aeropuerto y el pueblo dijo que no lo quería en Texcoco, aquí la pregunta es por qué no se nos pidió opinión a los usuarios del Seguro Popular; porqué precisamente no se ha consultado a los expertos en la materia, a los médicos y enfermeras. Hay contradicciones, cuando conviene se aplica la democracia y en otras no”, resaltó Israel Rivas, papá de Dana, quien recibe atención en el Federico Gómez.  Al llegar a la cámara alta Omar Enrique Hernández, papá de Alexandro, quien padece leucemia linfoblástica aguda, exigió el abasto de medicamentos, puesto que solo los tienen garantizados hasta el próximo diciembre, consideró que la administración actual no los tomó en cuenta, por lo que pedirán a los senadores que no ratifiquen la creación del Insabi.  “Sabemos que hay medicamentos hasta diciembre, pero y después, qué pasará con nosotros, pedimos una consulta a nivel nacional, eso debieron hacer antes de desaparecer el Seguro Popular, si no nos responden, tomaremos acciones como huelgas de hambre y tomar las instalaciones del Senado”, resaltó.  ",Papás de niños con cáncer piden explicaciones sobre el Seguro Popular,https://www.eluniversal.com.mx/nacion/sociedad/papas-de-ninos-con-cancer-piden-explicaciones-sobre-el-seguro-popular,eluniversal,www.eluniversal.com.mx,7,174
36aa58df6c80a247366549a5b6b50976,"  El problema del ciberataque a los sistemas de información de Petróleos Mexicanos (Pemex) continúa. La Dirección Corporativa de Administración y Servicios (DCAS) y la subdirección de Tecnologías de la Información de la petrolera hicieron llegar una serie de recomendaciones a todas las áreas y al personal de la empresa que serán aplicados para proteger la información estratégica de Pemex. Las recomendaciones se enumeran de la siguiente manera:  - Se comenzará a aplicar un plan de remediación por áreas (se dará prioridad a actividades de operación de la empresa).  - Por parte de la Dirección Jurídica (DJ), la comunicación con TI —tecnologías de la información — se realizará a través de un servidor, bajo denominación de “Enlace Administrativo”.  Te puede interesar: ¿Qué pasa en Pemex?  - De los equipos que resultaron afectados es importante que el usuario responsable llene un formato correspondiente y sea remitido en breve a la Unidad de Gestión de Evaluación.  - Es importante que todos los equipos como celulares, tablets, laptops o cualquier otro dispositivo electrónico se abstengan de conectarse a redes inalámbricas de la empresa (la red institucional debe estar liberada).  - El acceso a la red inalámbrica se encuentra bloqueada.  - En los equipos que no han sido afectados se puede continuar trabajando localmente, sin conectarse a la red, y es importante que realicen un respaldo de la información, evitando conectarse el medio de almacenamiento en otro equipo.  Te puede interesar: Pemex adeuda 100 mil millones de pesos a casi mil proveedores  - En el caso de los equipos afectados se puede intentar realizar respaldo, evitando conectar el medio de almacenamiento en otro equipo. La información no se ha perdido, sino que fue encriptada o cifrada, por lo que existe posibilidad de que en algún momento TI pueda desencriptar la información.  - No es recomendable utilizar en los equipos la conexión a otras redes; quien lo realice, lo hace bajo su propio riesgo.  - TI, antes de formatear algún equipo, tratará de que el usuario realice un respaldo.  - Favor de no hacer caso a rumores, ni propagar información no verificada.  - Para su tranquilidad, el proceso de nómina fue aplicado correctamente, por lo que no deberá presentarse ningún problema en ese tema.     ","Por hackeo, recomiendan a empleados de Pemex no conectarse a la red",http://www.eluniversal.com.mx/cartera/por-hackeo-recomiendan-empleados-de-pemex-no-conectarse-la-red,eluniversal,www.eluniversal.com.mx,6,183
964ba16a1e1758cdacbcf40ef87dd62d,"            googletag.cmd.push(function() {        googletag.display(""dfp-ad-top3_content"");      });          Jenny García sorprendió cuando entró al Exatlón México 2019.  La bailarina se ganó su lugar al competir contra varias atletas.  Es reconocida por ser la bailarina y coreógrafa de Venga la Alegría, aunque ya tenía varios meses de haber salido de la emisión.  Jenny comenzó a bailar desde que tenía cuatro años.   A lo largo de su carrera ha trabajado con Shakira, Emmanuel, El Buki, Lupita D’Alessio, Pee Wee, en La Academia y Hig School Musical.  La bailarina continúa su carrera como Coreógrafa, aunque hizo una pausa para probar suerte en Exatlón.  Pertenece al equipo de Famosos, donde aunque no es la más rápida, sí ha dado puntos.  Exatlón México tuvo un cambio con la entrada de varios competidores.  TE PUEDE INTERESAR  Heber Gallegos el más rápido de Exatlón México 2019  Dónde es el Exatlón 2019     ","Jenny García, de Venga la Alegría a Exatlón México 2019",http://www.unionyucatan.mx/articulo/2019/11/14/espectaculos/jenny-garcia-de-venga-la-alegria-exatlon-mexico-2019,eluniversal,www.unionyucatan.mx,6,77
d0da0f90333012f63c787746d0c8a596,"            googletag.cmd.push(function() {        googletag.display(""dfp-ad-top3_content"");      });          La bella vocalista de Playa Limbo, Jass Reyes subió una foto a su cuenta de Instagram donde su cuerpo está completamente oscuros y al parecer con poco ropa.  Al postear la foto, la cantante escribió “Déjame conservar la belleza de esta oscuridad...”  La imagen tienen hasta el momento más de 4 mil 500 me gusta y 39 comentarios.  Jass Reyes y los integrantes de Playa Limbo tocarán en el Festival de la Música 2019 que se realizará en el municipio El Oro.  El concierto de esta agrupación será el 24 de noviembre a las 17:00 horas en el escenario Palacio Municipal.  VER:  Festival de Música El Oro 2019: La programación  Si quieres checar la programación de este festival, pulsa aquí.    FOTO TOMADA INSTAGRAM: @jassreyesmx  ",Playa Limbo tocará el Festival de Música 2019,http://www.unionedomex.mx/articulo/2019/11/14/espectaculos/playa-limbo-tocara-el-festival-de-musica-2019,eluniversal,www.unionedomex.mx,5,63
a6bf00854671817db465d4a97adb2c94,"            googletag.cmd.push(function() {        googletag.display(""dfp-ad-top3_content"");      });          El pago de las becas Benito Juárez se realiza cada dos meses.   Las becas Benito Juárez se pagan a bimestre vencido. A través de redes sociales, la  Coordinación Nacional de Becas para el Bienestar informó que actualmente ""se están realizando los operativos de entrega de becas y/o transferencias electrónicas en todo el país"".  La Coordinación Nacional de Becas para el Bienestar Benito Juárez informó que los bimestres que cubren las becas AMLO son:    Enero – Febrero  Marzo – Abril  Mayo – Junio  Septiembre – Octubre  Noviembre – Diciembre    La razón de por qué las becas para el Bienestar se pagan durante diez meses, se debe a que es el tiempo que dura el ciclo escolar.  Cómo se pagan las becas Benito Juárez en Edomex  Las becas AMLO se pueden pagar de la siguiente forma:    Mediante tarjetas bancarias.  A través de órdenes de pago en sucursales para retirar el monto.  En mesas de pago (cuando no haya otra vía de pago disponible).     Monto de las Becas Benito Juárez  El Programa de Becas para el Bienestar Benito Juárez sustituyó a Prospera   Las becas AMLO se otorgan en todos los niveles: preescolar, primaria, secundaria, preparatoria y nivel superior.   En el caso de la Beca Benito Juárez de nivel básico y medio superior, el monto asciende a 800 pesos mensuales, es decir el pago es de mil 600 al bimestre.  Mientras que las becas AMLO universitarias, correspondientes al programa Jóvenes Escribiendo el Futuro, el monto es de dos mil 400 pesos al mes, es decir, el pago es de cuatro mil 800 pesos.  Con las becas Benito Juárez, el gobierno de Andrés Manuel López Obrador sustituyó el programa social de Prospera 2019.  MÁS INFORMACIÓN SOBRE LAS BECAS AMLO:    Becas Benito Juárez entregan 10 millones de apoyos  ¿Cuánto duran las Becas Benito Juárez?  Becas para el Bienestar: Teléfono y correo para quejas y dudas  Becas Benito Juárez: Entregan 2 millones a nivel secundaria  Becas Benito Juárez: Directorio de representaciones por estado  Becas Benito Juárez: Se roban 3 millones de pesos del pago  Becas Benito Juárez: ¿dónde inscribo a mi hijo?  Otorgan 3 millones de becas Benito Juárez de primaria  Becas Benito Juárez vs Prospera 2019, ¿cuál es mejor?  Los estados que han recibido menos Becas AMLO      ","Entrega de Becas Benito Juárez en el Estado de México, lo que debes saber",http://www.unionedomex.mx/articulo/educacion/entrega-becas-benito-juarez-estado-mexico,eluniversal,www.unionedomex.mx,7,216
6d6d9204d23da6ed46c75e32fd532fdc,"  Sustituir alimentos poco saludables por nueces puede ser una estrategia simple para evitar el aumento de peso a largo plazo, según un estudio publicado en la revista BMJ Nutrition, Prevention and Health.    La investigación encontró que el reemplazo de 0.5 porciones diarias de alimentos poco saludables por nueces está relacionado con un bajo incremento de peso, así como con un riesgo menor de obesidad.    Las nueces son ricas en grasas insaturadas saludables, vitaminas, minerales y fibra; sin embargo, son densas en calorías, por lo que no son consideradas la opción ideal para el control de peso.    La evidencia actual, sin embargo, sugiere que la calidad de lo que se come puede ser tan importante como la cantidad.    Para llegar a esta conclusión, los investigadores analizaron información sobre peso, dieta y actividad física en tres grupos de personas: 51 mil 529 profesionales de salud masculinos de 40 a 75 años, 121 mil 700 enfermeras de 35 a 55 años, y 116 mil 686 enfermedad de 24 a 44 años.    Durante más de 20 años de monitoreo, los participantes indicaron cada cuatro años su peso y la frecuencia con la que comían nueces, incluidos cacahuates y mantequilla de maní.    Como parte del estudio, el ejercicio semanal promedio se evaluó cada dos años mediante un cuestionario.    Los hallazgos mostraron que el aumento de peso anual promedio en los tres grupos fue de 0.32 kilogramos. Mientras que un consumo mayor de cualquier fruto seco se asoció con un menor aumento de peso a largo plazo y un menor riesgo de obesidad.    “Incrementar a la mitad el consumo de nueces de una porción al día se asoció con un menor riesgo de aumentar dos o más kilos en cuatro años. Y un aumento diario de media porción en el consumo de nueces se asoció con un riesgo 12% menor de obesidad”, señaló el documento.    También se encontró que una ingesta de nueces mayor a media porción al día se relacionó con una probabilidad 23% menor de subir cinco o más kilos, así como de volverse obeso durante los cuatro años.    Los autores explicaron que estos resultados podrían estar relacionados con el hecho de que al masticar las nueces se requiere un poco de esfuerzo, dejando menos energía para comer otras cosas.    Mientras que su alto contenido en fibra puede retrasar el vaciado del estómago, por lo que una persona suele sentirse saciada por más tiempo. Esta sustancia también se une a las grasas en el intestino, lo que significa que se excretan más calorías.  ",nueces pueden evitar que subas de peso largo plazo,https://www.elbotiquin.mx/bienestar/nueces-pueden-evitar-que-subas-de-peso-largo-plazo,eluniversal,www.elbotiquin.mx,7,217
